2019-04-23 16:12:20.952 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-04-23 16:12:21.051 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-04-23 16:12:21.053 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-04-23 16:12:21.054 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-04-23 16:12:20.943 addReteta, medic: 2990713170025, pacient: 2990713170025, Reteta{Servicii{data=Tue Apr 12 00:00:00 EET 18}medicamente=[paracetamol, nurofen]}
2019-06-01 13:52:54.084 addMedicMedic{Persoana{nume='Lazarescu', CNP='2850715122456', varsta=28}P=[], Specialitate='Oncologie'}
2019-06-01 13:54:50.124 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 13:54:50.154 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 13:54:50.161 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 13:54:50.165 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 13:54:48.768 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 13:54:48.768 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:54:48.768 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:54:48.768 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:54:48.768 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 13:54:48.768 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 13:54:48.768 addMedicMedic{Persoana{nume='Caldararu', CNP='2850715122454', varsta=58}P=[], Specialitate='Endocrinologie'}
2019-06-01 13:58:56.396 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 13:58:56.41 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 13:58:56.414 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 13:58:56.417 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 13:58:55.067 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 13:58:55.067 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:58:55.067 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:58:55.067 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 13:58:55.067 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 13:58:55.067 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 13:59:43.205 addPacient, medic: 2990713170045, pacient: 3671204157820
2019-06-01 14:01:58.96 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:01:59.106 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:01:59.186 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:01:59.402 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:01:57.663 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:01:57.663 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:01:57.663 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:01:57.663 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:01:57.663 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:01:57.663 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:02:38.235 addPacient, medic: 2990713170045, pacient: 3451204172523
2019-06-01 14:09:00.846 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:09:01.043 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:09:01.66 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:09:01.736 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:08:58.234 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:08:58.234 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:08:58.234 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:08:58.234 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:08:58.234 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:08:58.234 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:09:20.114 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:09:20.202 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:09:20.27 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:09:20.342 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:09:18.689 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:09:18.689 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:09:18.689 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:09:18.689 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:09:18.689 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:09:18.689 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:14:37.824 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:14:37.916 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:14:37.964 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:14:38.007 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:14:36.413 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:14:36.413 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:14:36.413 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:14:36.413 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:14:36.413 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:14:36.413 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:21:01.753 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:21:01.86 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:21:01.924 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:21:01.982 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:21:00.403 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:21:00.403 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:21:00.403 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:21:00.403 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:21:00.403 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:21:00.403 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:21:31.408 addPacient, medic: 2850715122454, pacient: 1234567890123
2019-06-01 14:21:48.18 addPacient, medic: 2850715122454, pacient: 123456789012
2019-06-01 14:21:00.403 addMedicMedic{Persoana{nume='Carla', CNP='1234567890123', varsta=25}P=[], Specialitate='Ortopedie'}
2019-06-01 14:23:13.675 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:23:13.75 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:23:13.783 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:23:13.864 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:23:12.389 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:23:12.389 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:23:12.389 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:23:12.389 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:23:12.389 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:23:12.389 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:23:42.584 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:29:13.128 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:29:13.24 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:29:13.284 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:29:13.311 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:29:13.371 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:29:11.851 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:29:11.851 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:11.851 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:11.851 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:11.851 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:29:11.851 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:29:46.768 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:29:46.845 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:29:46.905 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:29:46.979 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:29:47.026 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:29:45.467 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:29:45.467 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:45.467 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:45.467 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:29:45.467 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:29:45.467 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:30:32.472 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:30:32.546 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:30:32.579 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:30:32.611 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:30:32.696 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:30:31.174 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:30:31.174 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:30:31.174 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:30:31.174 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:30:31.174 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:30:31.174 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:33:35.648 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:33:35.739 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:33:35.769 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:33:35.804 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:33:35.838 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:33:34.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:33:34.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:33:34.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:33:34.146 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:33:34.146 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:33:34.146 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:35:15.531 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:35:15.615 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:35:15.653 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:35:15.741 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:35:15.764 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:35:14.222 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:35:14.222 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:14.222 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:14.222 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:14.222 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:35:14.222 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:35:32.908 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:35:33.053 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:35:33.09 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:35:33.134 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:35:33.176 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:35:31.615 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:35:31.615 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:31.615 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:31.615 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 14:35:31.615 addFisaPacientului, , pacient: 2990713170024, Fisa Pacientului
data = 2015-04-12
grupaSange = A2
rh = pozitiv
2019-06-01 14:35:31.615 addFisaPacientului, , pacient: 2990813170021, Fisa Pacientului
data = 2015-04-13
grupaSange = B3
rh = pozitiv
2019-06-01 14:35:59.103 addPacient, medic: 2990723170025, pacient: 2450112234205
2019-06-01 14:35:59.175 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 14:35:59.216 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 14:35:59.311 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 14:35:59.343 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 14:35:57.817 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 2010-04-15
tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 14:35:57.817 addAlergie, medic: null, pacient: null, Alergie{Boala{data = 3918-05-11
tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
